rxn_id	Jankowski_2008	Flamholz_2012	Beber_2022	LLM_Opus_4.8
rxn08027	=	NA	NA	=
rxn08028	=	NA	NA	=
rxn08029	=	NA	NA	=
rxn08030	=	NA	NA	=
rxn08032	=	NA	NA	=
rxn08033	=	NA	NA	=
rxn08034	=	=	=	>
rxn08035	=	>	>	>
rxn08036	=	NA	NA	=
rxn08037	=	NA	NA	=
rxn08038	=	>	>	>
rxn08039	=	NA	NA	=
rxn08040	=	=	=	>
rxn08041	=	>	>	>
rxn08042	=	NA	NA	=
rxn08043	>	=	=	>
rxn08044	=	=	=	>
rxn08045	=	=	=	>
rxn08046	=	>	>	>
rxn08047	=	NA	NA	=
rxn08048	=	>	>	>
rxn08049	=	NA	NA	=
rxn08050	=	NA	NA	=
rxn08051	=	NA	NA	=
rxn08053	=	<	<	>
rxn08056	=	NA	NA	=
rxn08059	=	NA	NA	=
rxn08060	=	NA	NA	?
rxn08061	=	NA	NA	=
rxn08062	NA	NA	NA	=
rxn08063	=	NA	NA	=
rxn08064	=	NA	NA	=
rxn08065	=	NA	NA	=
rxn08066	=	=	=	=
rxn08067	=	=	=	=
rxn08068	=	NA	NA	=
rxn08069	=	NA	NA	=
rxn08070	NA	NA	>	>
rxn08071	NA	NA	NA	?
rxn08073	NA	NA	NA	>
rxn08074	=	<	NA	>
rxn08075	=	NA	NA	>
rxn08076	NA	NA	NA	>
rxn08077	NA	NA	<	>
rxn08078	NA	NA	NA	>
rxn08079	NA	NA	NA	>
rxn08080	NA	NA	NA	>
rxn08081	NA	NA	NA	>
rxn08082	=	NA	NA	=
rxn08083	NA	NA	NA	>
rxn08084	NA	NA	NA	>
rxn08085	NA	NA	=	>
rxn08086	NA	NA	NA	>
rxn08087	NA	NA	=	>
rxn08088	NA	NA	NA	>
rxn08089	NA	NA	=	>
rxn08091	NA	NA	NA	?
rxn08094	=	=	=	>
rxn08095	=	NA	NA	=
rxn08096	=	NA	NA	=
rxn08097	=	>	>	>
rxn08098	=	>	>	>
rxn08099	=	NA	NA	=
rxn08100	=	=	=	?
rxn08101	=	NA	NA	>
rxn08102	NA	NA	NA	?
rxn08103	=	=	=	=
rxn08104	=	NA	NA	=
rxn08110	=	>	>	>
rxn08111	=	>	>	>
rxn08112	=	>	>	>
rxn08113	=	=	=	=
rxn08114	=	>	>	>
rxn08115	=	NA	NA	=
rxn08116	=	NA	NA	=
rxn08117	=	NA	NA	=
rxn08118	=	=	=	=
rxn08119	NA	NA	NA	>
rxn08120	NA	NA	NA	>
rxn08122	=	=	=	>
rxn08123	NA	NA	NA	>
rxn08124	NA	NA	NA	>
rxn08125	=	=	=	>
rxn08126	=	NA	=	=
rxn08127	=	NA	=	=
rxn08128	=	=	=	=
rxn08129	NA	NA	=	=
rxn08130	>	NA	=	>
rxn08131	>	>	>	>
rxn08133	>	NA	=	>
rxn08134	=	NA	NA	=
rxn08135	NA	NA	NA	=
rxn08136	NA	NA	NA	>
rxn08137	=	NA	>	>
rxn08139	=	>	>	>
rxn08140	=	NA	NA	>
rxn08141	=	NA	NA	?
rxn08142	=	NA	NA	=
rxn08143	=	>	>	>
rxn08144	NA	NA	NA	>
rxn08145	NA	NA	NA	>
rxn08146	NA	NA	NA	>
rxn08147	NA	NA	NA	>
rxn08148	NA	NA	NA	>
rxn08149	=	NA	NA	?
rxn08150	NA	NA	NA	>
rxn08151	=	>	>	>
rxn08152	=	NA	NA	?
rxn08153	=	NA	NA	=
rxn08154	=	NA	NA	=
rxn08155	=	NA	NA	=
rxn08158	=	NA	>	>
rxn08159	=	NA	NA	=
rxn08160	=	>	>	>
rxn08161	=	NA	NA	=
rxn08162	=	NA	NA	=
rxn08163	NA	NA	>	>
rxn08164	NA	NA	NA	=
rxn08165	=	>	>	>
rxn08166	>	>	>	>
rxn08167	>	<	<	>
rxn08168	>	=	=	>
rxn08169	=	NA	NA	=
rxn08170	=	NA	NA	=
rxn08171	NA	NA	<	>
rxn08172	=	=	=	>
rxn08173	<	<	<	>
rxn08174	=	NA	NA	=
rxn08175	=	NA	NA	=
rxn08178	NA	NA	<	>
rxn08179	NA	NA	<	>
rxn08180	=	NA	>	>
rxn08181	=	>	>	>
rxn08182	=	NA	NA	=
rxn08183	=	NA	NA	=
rxn08184	=	NA	NA	=
rxn08185	NA	NA	NA	?
rxn08186	NA	NA	NA	=
rxn08187	=	NA	NA	=
rxn08188	NA	NA	NA	=
rxn08190	NA	NA	NA	>
rxn08191	NA	NA	>	>
rxn08192	NA	NA	>	>
rxn08193	NA	NA	NA	>
rxn08194	NA	NA	NA	>
rxn08195	NA	NA	>	>
rxn08196	NA	NA	NA	=
rxn08197	NA	NA	NA	=
rxn08198	NA	NA	NA	=
rxn08199	NA	NA	NA	>
rxn08200	NA	NA	>	>
rxn08201	NA	NA	NA	>
rxn08202	NA	NA	NA	>
rxn08203	NA	NA	NA	>
rxn08204	NA	NA	>	>
rxn08205	NA	NA	NA	>
rxn08206	NA	NA	NA	>
rxn08207	NA	NA	>	>
rxn08208	NA	NA	NA	>
rxn08209	NA	NA	NA	>
rxn08210	=	>	>	>
rxn08211	=	NA	NA	=
rxn08212	=	>	>	>
rxn08213	=	NA	NA	=
rxn08214	=	NA	NA	=
rxn08216	=	NA	NA	=
rxn08217	=	NA	NA	=
rxn08218	=	NA	NA	>
rxn08219	NA	NA	NA	>
rxn08220	NA	NA	>	>
rxn08221	NA	NA	NA	>
rxn08222	NA	NA	>	>
rxn08223	NA	NA	NA	>
rxn08224	NA	NA	NA	>
rxn08225	NA	NA	NA	>
rxn08226	NA	NA	NA	=
rxn08227	NA	NA	=	=
rxn08228	NA	NA	NA	>
rxn08229	NA	NA	=	=
rxn08230	NA	NA	=	>
rxn08231	NA	NA	NA	>
rxn08232	NA	NA	NA	=
rxn08233	NA	NA	NA	=
rxn08234	NA	NA	NA	=
rxn08236	=	NA	NA	=
rxn08237	=	NA	NA	=
rxn08238	=	NA	NA	=
rxn08239	NA	NA	>	>
rxn08240	NA	NA	NA	?
rxn08241	NA	NA	NA	=
rxn08242	NA	NA	NA	=
rxn08243	=	>	>	>
rxn08244	=	NA	NA	>
rxn08245	=	NA	>	>
rxn08246	=	NA	NA	>
rxn08247	>	NA	NA	>
rxn08248	>	NA	NA	>
rxn08249	>	NA	NA	>
rxn08250	=	NA	NA	>
rxn08251	=	NA	NA	>
rxn08252	=	NA	NA	>
rxn08253	=	>	>	>
rxn08254	=	=	=	=
rxn08255	=	=	=	>
rxn08256	=	=	=	=
rxn08257	<	<	NA	=
rxn08258	=	=	=	=
rxn08259	=	>	>	>
rxn08260	=	=	=	>
rxn08261	=	NA	NA	?
rxn08262	=	NA	NA	?
rxn08263	=	NA	NA	=
rxn08264	=	NA	NA	=
rxn08265	=	NA	NA	=
rxn08266	=	NA	NA	=
rxn08267	=	NA	NA	=
rxn08268	=	>	>	>
rxn08269	>	>	NA	=
rxn08270	=	NA	NA	=
rxn08271	NA	NA	>	>
rxn08272	>	>	NA	>
rxn08273	NA	NA	NA	=
rxn08274	NA	NA	NA	=
rxn08275	NA	NA	NA	?
rxn08276	NA	NA	NA	=
rxn08277	NA	NA	>	>
rxn08278	NA	NA	NA	=
rxn08279	NA	NA	NA	=
rxn08280	=	>	>	>
rxn08281	=	>	>	>
rxn08282	=	>	>	>
rxn08283	=	NA	NA	=
rxn08284	=	NA	NA	=
rxn08286	=	NA	NA	?
rxn08287	>	>	>	>
rxn08288	>	>	>	>
rxn08289	=	NA	NA	=
rxn08290	=	NA	NA	=
rxn08291	=	=	=	>
rxn08292	=	NA	NA	=
rxn08293	=	NA	NA	=
rxn08294	NA	NA	NA	>
rxn08295	NA	NA	NA	>
rxn08296	NA	NA	NA	>
rxn08297	NA	NA	NA	>
rxn08298	NA	NA	NA	>
rxn08299	NA	NA	NA	>
rxn08300	NA	NA	NA	>
rxn08301	=	NA	NA	=
rxn08302	=	NA	NA	=
rxn08303	=	NA	NA	=
rxn08304	=	>	>	>
rxn08305	=	NA	NA	=
rxn08306	NA	NA	NA	>
rxn08307	NA	NA	=	>
rxn08308	NA	NA	NA	>
rxn08309	NA	NA	NA	>
rxn08310	NA	NA	NA	=
rxn08311	NA	NA	=	>
rxn08312	NA	NA	NA	>
rxn08313	>	>	>	>
rxn08314	=	NA	NA	=
rxn08315	=	NA	NA	=
rxn08316	=	NA	NA	?
rxn08317	=	NA	NA	=
rxn08318	=	NA	NA	>
rxn08319	=	NA	NA	=
rxn08320	=	NA	NA	=
rxn08322	=	NA	NA	=
rxn08323	=	NA	NA	=
rxn08324	=	NA	NA	=
rxn08325	=	NA	NA	=
rxn08326	=	NA	NA	=
rxn08328	NA	NA	=	>
rxn08333	>	>	>	>
rxn08335	=	>	>	>
rxn08336	>	=	=	>
rxn08340	>	NA	>	>
rxn08341	=	=	=	=
rxn08342	=	NA	NA	=
rxn08343	=	NA	NA	=
rxn08344	=	NA	NA	=
rxn08345	NA	NA	NA	=
rxn08346	=	=	=	>
rxn08347	=	=	=	>
rxn08348	>	>	>	>
rxn08349	=	>	>	>
rxn08350	=	NA	NA	=
rxn08351	=	NA	NA	=
rxn08352	>	>	>	>
rxn08353	NA	NA	=	>
rxn08354	NA	>	>	>
rxn08355	NA	>	>	>
rxn08356	NA	>	>	>
rxn08357	NA	>	>	>
rxn08358	NA	NA	NA	=
rxn08359	=	NA	NA	=
rxn08363	=	NA	NA	=
rxn08366	NA	NA	NA	>
rxn08367	NA	NA	NA	>
rxn08368	NA	NA	NA	=
rxn08369	NA	NA	NA	=
rxn08370	NA	NA	NA	=
rxn08371	=	=	=	=
rxn08372	=	NA	NA	=
rxn08373	=	NA	NA	=
rxn08374	=	NA	NA	=
rxn08375	=	NA	NA	=
rxn08376	=	NA	NA	=
rxn08377	=	NA	NA	=
rxn08380	>	=	=	>
rxn08386	NA	NA	NA	>
rxn08387	NA	NA	NA	>
rxn08390	NA	NA	NA	>
rxn08391	NA	NA	NA	>
rxn08392	NA	NA	NA	>
rxn08393	NA	NA	NA	>
rxn08394	NA	NA	NA	>
rxn08395	NA	NA	NA	>
rxn08396	NA	NA	NA	>
rxn08397	NA	NA	NA	>
rxn08398	NA	NA	NA	>
rxn08399	NA	NA	NA	>
rxn08406	=	NA	NA	>
rxn08407	<	NA	<	>
rxn08408	=	=	=	>
rxn08409	=	=	>	>
rxn08410	=	NA	<	>
rxn08411	=	NA	NA	?
rxn08413	=	=	=	=
rxn08417	NA	NA	NA	>
rxn08418	NA	NA	NA	>
rxn08419	=	NA	NA	=
rxn08420	NA	NA	>	>
rxn08421	NA	NA	>	>
rxn08422	NA	NA	NA	>
rxn08423	=	NA	NA	>
rxn08424	=	NA	NA	=
rxn08425	=	>	>	>
rxn08426	=	NA	NA	=
rxn08427	=	NA	NA	=
rxn08428	=	NA	NA	=
rxn08429	=	=	=	=
rxn08430	=	>	>	>
rxn08431	=	NA	NA	=
rxn08432	=	NA	NA	=
rxn08433	NA	NA	NA	>
rxn08434	NA	NA	NA	>
rxn08435	NA	NA	NA	>
rxn08436	NA	NA	NA	>
rxn08437	NA	NA	NA	>
rxn08438	NA	NA	NA	>
rxn08439	=	>	>	>
rxn08440	=	>	>	>
rxn08441	=	>	>	>
rxn08442	NA	NA	NA	>
rxn08443	NA	NA	NA	>
rxn08444	=	>	>	>
rxn08445	NA	NA	NA	>
rxn08446	=	>	>	>
rxn08447	=	>	>	>
rxn08448	>	=	=	>
rxn08449	>	=	=	>
rxn08450	>	=	=	>
rxn08451	NA	NA	NA	>
rxn08452	>	=	=	>
rxn08453	NA	NA	NA	>
rxn08454	>	=	=	>
rxn08455	NA	NA	NA	>
rxn08456	>	=	=	>
rxn08457	>	=	=	>
rxn08458	>	=	=	>
rxn08459	>	=	=	=
rxn08460	NA	NA	=	>
rxn08461	=	NA	NA	=
rxn08462	=	NA	NA	=
rxn08463	NA	NA	=	=
rxn08465	>	>	>	>
rxn08466	>	>	>	>
rxn08467	>	NA	>	>
rxn08468	>	NA	>	>
rxn08469	>	NA	>	>
rxn08470	>	NA	>	>
rxn08471	>	NA	>	>
rxn08472	=	>	>	>
rxn08473	=	NA	NA	?
rxn08474	=	NA	NA	?
rxn08475	=	NA	NA	=
rxn08476	=	NA	NA	=
rxn08477	=	>	>	>
rxn08478	>	NA	NA	>
rxn08479	=	NA	NA	>
rxn08480	NA	NA	NA	>
rxn08481	NA	NA	>	>
rxn08482	NA	NA	NA	>
rxn08483	NA	NA	>	>
rxn08484	NA	NA	NA	>
rxn08485	NA	NA	NA	>
rxn08486	NA	NA	NA	>
rxn08487	NA	NA	NA	>
rxn08488	NA	NA	NA	>
rxn08489	NA	NA	NA	?
rxn08490	NA	NA	NA	=
rxn08491	>	>	>	>
rxn08492	=	NA	NA	=
rxn08493	NA	>	>	>
rxn08494	NA	NA	NA	>
rxn08495	NA	NA	NA	>
rxn08496	NA	NA	NA	>
rxn08497	NA	NA	NA	>
rxn08498	NA	NA	NA	>
rxn08499	NA	NA	NA	>
rxn08500	NA	NA	NA	>
rxn08501	NA	>	>	>
rxn08502	NA	<	NA	>
rxn08503	NA	>	NA	>
rxn08504	NA	>	NA	>
rxn08505	NA	NA	NA	>
rxn08506	NA	NA	NA	>
rxn08507	NA	NA	NA	>
rxn08508	NA	NA	NA	>
rxn08509	NA	NA	>	>
rxn08510	NA	NA	NA	>
rxn08511	NA	NA	NA	>
rxn08512	NA	NA	NA	>
rxn08513	NA	NA	NA	>
rxn08514	NA	NA	NA	>
rxn08515	NA	NA	NA	>
rxn08516	NA	NA	NA	>
rxn08518	=	=	=	>
rxn08519	NA	NA	NA	>
rxn08521	>	NA	=	=
rxn08524	=	NA	NA	>
rxn08525	=	NA	NA	=
rxn08526	=	NA	NA	=
rxn08527	=	>	>	>
rxn08528	=	=	=	>
rxn08530	NA	NA	NA	>
rxn08531	=	=	=	>
rxn08532	NA	NA	NA	>
rxn08533	=	NA	NA	=
rxn08534	=	NA	NA	=
rxn08535	=	>	>	>
rxn08536	=	>	>	>
rxn08537	=	NA	NA	=
rxn08538	=	NA	NA	=
rxn08539	=	NA	NA	=
rxn08540	=	NA	NA	=
rxn08541	=	NA	NA	=
rxn08542	=	NA	NA	=
rxn08543	=	NA	NA	=
rxn08544	=	NA	NA	=
rxn08545	=	NA	NA	=
rxn08546	NA	NA	NA	>
rxn08547	NA	NA	NA	>
rxn08548	NA	NA	NA	>
rxn08549	NA	NA	NA	>
rxn08550	NA	NA	NA	>
rxn08551	NA	NA	NA	>
rxn08552	NA	NA	NA	>
rxn08553	=	>	>	>
rxn08554	=	NA	NA	=
rxn08556	=	>	>	>
rxn08557	>	=	=	>
rxn08558	>	=	=	>
rxn08559	=	NA	>	>
rxn08560	=	NA	NA	=
rxn08561	=	>	>	>
rxn08562	=	NA	NA	=
rxn08563	=	>	>	>
rxn08564	=	NA	NA	=
rxn08565	=	>	>	>
rxn08566	=	NA	NA	=
rxn08569	=	NA	NA	=
rxn08570	=	NA	NA	=
rxn08571	=	>	>	>
rxn08572	=	NA	NA	=
rxn08573	=	>	>	>
rxn08574	=	NA	NA	=
rxn08575	=	=	=	=
rxn08576	=	NA	NA	=
rxn08577	=	NA	NA	=
rxn08578	=	NA	NA	=
rxn08579	=	NA	NA	=
rxn08580	=	NA	NA	=
rxn08581	=	NA	NA	=
rxn08582	=	=	=	=
rxn08583	=	NA	=	>
rxn08584	=	NA	NA	>
rxn08585	=	NA	NA	=
rxn08586	=	>	>	>
rxn08587	=	NA	NA	=
rxn08588	=	NA	NA	=
rxn08589	=	NA	NA	=
rxn08590	=	NA	NA	?
rxn08591	=	NA	NA	=
rxn08592	=	>	>	>
rxn08593	=	NA	NA	=
rxn08595	=	NA	NA	=
rxn08597	=	=	=	=
rxn08598	>	=	=	>
rxn08599	=	>	>	>
rxn08600	=	NA	NA	=
rxn08603	NA	NA	>	>
rxn08604	NA	NA	=	>
rxn08605	NA	NA	NA	>
rxn08606	=	>	>	>
rxn08607	=	=	=	>
rxn08608	>	>	>	>
rxn08609	=	NA	NA	=
rxn08610	=	NA	NA	=
rxn08611	NA	NA	NA	>
rxn08612	=	>	>	>
rxn08613	NA	NA	NA	=
rxn08614	NA	NA	NA	=
rxn08615	NA	NA	NA	>
rxn08616	=	NA	NA	=
rxn08617	=	NA	NA	=
rxn08618	NA	NA	=	>
rxn08619	=	NA	=	>
rxn08620	=	NA	=	>
rxn08621	NA	NA	NA	=
rxn08622	=	NA	NA	=
rxn08623	=	NA	NA	=
rxn08624	=	>	>	>
rxn08625	=	NA	NA	=
rxn08627	=	>	>	>
rxn08628	=	NA	NA	=
rxn08631	=	NA	NA	=
rxn08632	NA	NA	NA	=
rxn08633	=	NA	NA	=
rxn08635	=	NA	NA	=
rxn08636	=	NA	NA	=
rxn08637	=	>	>	>
rxn08638	=	NA	NA	?
rxn08639	=	NA	NA	=
rxn08640	=	NA	NA	=
rxn08641	=	>	>	>
rxn08642	=	NA	NA	=
rxn08643	=	NA	NA	=
rxn08644	=	NA	NA	=
rxn08645	=	NA	NA	=
rxn08647	>	=	=	>
rxn08651	=	NA	NA	=
rxn08652	NA	NA	NA	=
rxn08653	=	NA	NA	=
rxn08654	=	NA	NA	=
rxn08655	=	>	>	>
rxn08656	=	=	=	>
rxn08657	=	=	=	>
rxn08658	=	NA	NA	=
rxn08659	>	>	>	?
rxn08660	=	NA	NA	=
rxn08661	NA	NA	NA	=
rxn08662	=	NA	NA	=
rxn08664	=	NA	NA	=
rxn08666	=	=	=	>
rxn08667	=	>	>	>
rxn08668	>	NA	>	>
rxn08669	>	NA	>	>
rxn08670	NA	NA	NA	=
rxn08671	=	NA	NA	>
rxn08672	=	NA	NA	=
rxn08674	=	NA	NA	=
rxn08675	=	>	>	>
rxn08676	=	>	>	>
rxn08677	=	NA	NA	=
rxn08679	>	NA	<	>
rxn08680	=	NA	NA	=
rxn08681	=	NA	NA	=
rxn08682	=	NA	NA	=
rxn08683	=	NA	NA	=
rxn08684	NA	NA	>	>
rxn08685	=	NA	NA	=
rxn08686	=	NA	NA	=
rxn08687	=	NA	NA	=
rxn08688	>	>	>	>
rxn08689	=	NA	NA	=
rxn08690	=	NA	NA	=
rxn08691	=	NA	NA	=
rxn08692	=	NA	NA	=
rxn08700	=	=	=	=
rxn08701	=	NA	NA	=
rxn08702	=	NA	NA	=
rxn08703	>	NA	=	>
rxn08704	=	NA	NA	>
rxn08705	NA	NA	NA	>
rxn08706	NA	NA	NA	>
rxn08707	NA	NA	>	>
rxn08708	=	NA	=	>
rxn08709	=	NA	=	>
rxn08710	=	=	=	>
rxn08711	=	NA	=	>
rxn08712	=	NA	=	>
rxn08713	=	NA	=	>
rxn08714	=	NA	NA	=
rxn08715	NA	NA	>	>
rxn08716	NA	NA	NA	?
rxn08717	NA	NA	NA	=
rxn08718	=	>	>	>
rxn08719	=	NA	NA	=
rxn08721	=	NA	NA	=
rxn08722	=	NA	NA	=
rxn08723	=	NA	NA	=
rxn08725	=	NA	NA	=
rxn08726	=	NA	NA	=
rxn08730	=	NA	NA	=
rxn08732	=	NA	NA	=
rxn08733	=	=	=	=
rxn08734	>	>	>	>
rxn08735	>	>	>	=
rxn08736	>	>	>	>
rxn08737	=	NA	NA	=
rxn08738	=	NA	NA	=
rxn08742	=	NA	NA	=
rxn08743	=	NA	NA	=
rxn08745	=	>	>	>
rxn08746	=	NA	NA	=
rxn08747	=	NA	NA	=
rxn08749	=	NA	NA	=
rxn08750	=	NA	NA	=
rxn08751	=	NA	NA	=
rxn08752	NA	NA	NA	>
rxn08753	=	NA	NA	?
rxn08754	=	NA	NA	=
rxn08755	=	NA	NA	=
rxn08756	>	>	>	>
rxn08758	=	>	>	>
rxn08759	=	NA	NA	=
rxn08760	=	>	>	>
rxn08761	=	NA	NA	=
rxn08762	NA	NA	>	>
rxn08764	=	=	=	>
rxn08766	NA	NA	NA	>
rxn08767	=	=	=	>
rxn08769	NA	NA	NA	=
rxn08770	NA	NA	NA	=
rxn08771	NA	NA	NA	=
rxn08772	NA	NA	NA	>
rxn08773	NA	NA	NA	>
rxn08775	=	=	=	>
rxn08779	=	NA	NA	=
rxn08780	=	NA	NA	=
rxn08781	=	NA	NA	=
rxn08783	=	>	>	>
rxn08784	=	>	>	>
rxn08785	=	NA	NA	=
rxn08786	=	NA	NA	=
rxn08787	=	>	>	>
rxn08788	=	>	>	>
rxn08789	=	NA	NA	>
rxn08790	<	<	NA	>
rxn08791	=	NA	NA	>
rxn08792	=	>	>	>
rxn08793	=	=	=	>
rxn08794	=	NA	NA	=
rxn08795	=	NA	NA	=
rxn08796	=	>	>	>
rxn08797	=	>	>	>
rxn08798	NA	NA	NA	>
rxn08799	NA	NA	NA	>
rxn08800	NA	NA	NA	>
rxn08801	=	>	>	>
rxn08802	NA	NA	NA	>
rxn08803	NA	NA	>	>
rxn08804	NA	NA	>	>
rxn08805	NA	NA	NA	>
rxn08806	NA	NA	>	>
rxn08807	NA	NA	NA	>
rxn08808	NA	NA	NA	>
rxn08809	NA	NA	NA	>
rxn08810	NA	NA	>	>
rxn08811	NA	NA	>	>
rxn08812	NA	NA	NA	>
rxn08813	NA	NA	>	>
rxn08814	NA	NA	NA	>
rxn08815	NA	NA	>	>
rxn08816	NA	NA	>	>
rxn08817	NA	NA	NA	>
rxn08818	NA	NA	NA	>
rxn08819	NA	NA	NA	>
rxn08820	NA	NA	NA	>
rxn08821	NA	NA	NA	>
rxn08822	NA	NA	NA	>
rxn08823	NA	NA	NA	>
rxn08824	NA	NA	NA	=
rxn08825	NA	NA	=	>
rxn08826	NA	NA	NA	>
rxn08827	NA	NA	=	>
rxn08828	NA	NA	NA	=
rxn08829	NA	NA	=	=
rxn08830	NA	NA	NA	=
rxn08831	NA	NA	NA	=
rxn08832	NA	NA	=	>
rxn08833	NA	NA	NA	=
rxn08834	NA	NA	=	=
rxn08835	NA	NA	NA	>
rxn08836	NA	NA	=	=
rxn08837	NA	NA	NA	=
rxn08838	NA	NA	>	>
rxn08839	NA	NA	>	>
rxn08840	NA	NA	NA	>
rxn08841	NA	NA	>	>
rxn08842	NA	NA	NA	>
rxn08843	NA	NA	>	>
rxn08844	NA	NA	NA	>
rxn08845	NA	NA	NA	>
rxn08846	NA	NA	>	>
rxn08847	NA	NA	NA	>
rxn08848	NA	NA	>	>
rxn08849	NA	NA	NA	>
rxn08850	NA	NA	>	>
rxn08851	NA	NA	NA	>
rxn08853	=	>	>	>
rxn08854	=	NA	NA	=
rxn08855	=	NA	NA	?
rxn08856	=	NA	NA	=
rxn08857	NA	NA	NA	>
rxn08858	=	NA	NA	=
rxn08859	=	NA	NA	=
rxn08861	NA	NA	NA	>
rxn08863	=	NA	NA	=
rxn08864	=	NA	NA	=
rxn08865	=	NA	NA	?
rxn08866	=	NA	NA	?
rxn08867	=	>	>	>
rxn08868	=	NA	NA	=
rxn08869	=	>	>	>
rxn08870	=	NA	NA	=
rxn08871	=	>	>	>
rxn08872	=	>	>	>
rxn08873	=	NA	NA	>
rxn08874	=	NA	NA	=
rxn08875	=	>	>	>
rxn08876	=	NA	NA	=
rxn08877	=	NA	>	>
rxn08878	=	NA	NA	>
rxn08879	=	NA	NA	=
rxn08880	=	NA	NA	=
rxn08882	=	>	>	>
rxn08883	=	NA	NA	=
rxn08884	=	=	>	>
rxn08885	=	>	>	>
rxn08886	=	NA	NA	=
rxn08887	NA	NA	NA	>
rxn08888	NA	NA	NA	>
rxn08889	NA	NA	>	>
rxn08890	NA	NA	NA	>
rxn08891	NA	NA	NA	>
rxn08892	NA	NA	<	>
rxn08893	NA	NA	<	>
rxn08894	NA	NA	<	>
rxn08895	NA	NA	NA	>
rxn08896	NA	NA	<	>
rxn08897	NA	NA	NA	>
rxn08898	NA	NA	NA	>
rxn08900	=	>	>	>
rxn08901	=	=	=	>
rxn08906	=	NA	NA	=
rxn08907	=	NA	NA	=
rxn08908	=	NA	NA	=
rxn08909	=	>	>	>
rxn08910	=	>	>	>
rxn08911	=	NA	NA	=
rxn08912	NA	NA	NA	>
rxn08913	NA	NA	=	>
rxn08914	NA	NA	NA	>
rxn08915	NA	NA	NA	=
rxn08916	NA	NA	>	>
rxn08917	NA	NA	NA	=
rxn08918	NA	NA	NA	>
rxn08919	NA	NA	=	>
rxn08920	=	NA	NA	=
rxn08921	NA	NA	NA	=
rxn08922	NA	NA	NA	=
rxn08923	NA	NA	NA	=
rxn08924	NA	>	>	>
rxn08925	=	NA	NA	=
rxn08926	=	NA	<	>
rxn08927	NA	NA	<	>
rxn08928	NA	NA	<	>
rxn08929	NA	NA	>	>
rxn08930	NA	NA	NA	>
rxn08931	NA	NA	NA	>
rxn08932	NA	NA	NA	>
rxn08933	=	NA	>	>
rxn08934	=	NA	>	>
rxn08935	=	>	>	>
rxn08936	NA	NA	>	>
rxn08937	NA	NA	>	>
rxn08938	NA	NA	>	>
rxn08939	NA	NA	NA	>
rxn08940	NA	NA	NA	>
rxn08941	=	NA	=	=
rxn08942	=	=	=	=
rxn08943	NA	NA	=	=
rxn08944	=	NA	NA	>
rxn08945	=	NA	NA	=
rxn08946	NA	NA	NA	?
rxn08947	NA	NA	NA	?
rxn08948	=	>	>	>
rxn08949	=	>	>	>
rxn08950	=	NA	NA	=
rxn08951	NA	NA	NA	=
rxn08952	NA	NA	NA	=
rxn08953	>	NA	NA	>
rxn08954	=	NA	>	>
rxn08955	NA	NA	>	>
rxn08956	NA	NA	NA	=
rxn08957	NA	NA	NA	>
rxn08958	NA	NA	NA	>
rxn08959	=	>	>	>
rxn08960	=	NA	NA	=
rxn08965	NA	NA	>	>
rxn08966	=	NA	NA	=
rxn08967	=	NA	NA	=
rxn08968	=	=	=	>
rxn08969	=	NA	NA	=
rxn08970	=	NA	NA	=
rxn08971	>	=	=	>
rxn08972	=	>	>	>
rxn08973	>	=	=	>
rxn08974	>	>	>	>
rxn08975	=	>	>	>
rxn08976	>	>	>	>
rxn08977	=	>	>	>
rxn08978	>	=	=	>
rxn08979	>	>	>	>
rxn08981	>	=	=	>
rxn08982	NA	NA	NA	=
rxn08983	NA	NA	NA	=
rxn08984	NA	NA	NA	=
rxn08985	NA	NA	NA	=
rxn08986	=	NA	NA	=
rxn08987	=	NA	NA	=
rxn08989	NA	NA	>	>
rxn08990	NA	NA	NA	=
rxn08991	NA	NA	NA	=
rxn08992	NA	NA	NA	=
rxn08993	NA	NA	>	>
rxn08995	=	NA	NA	=
rxn08996	=	>	>	>
rxn08997	=	NA	NA	=
rxn08998	=	NA	NA	=
rxn08999	=	NA	NA	=
rxn09000	=	=	=	>
rxn09001	=	=	=	>
rxn09002	=	>	>	>
rxn09003	=	>	>	>
rxn09004	=	NA	NA	=
rxn09005	=	NA	NA	=
rxn09008	NA	NA	NA	=
rxn09009	NA	NA	NA	=
rxn09010	=	>	>	>
rxn09011	>	>	>	>
rxn09012	>	>	>	>
rxn09013	>	>	>	>
rxn09014	>	>	>	>
rxn09016	NA	NA	>	>
rxn09018	>	=	=	>
rxn09019	=	>	>	>
rxn09020	=	NA	NA	>
rxn09021	<	NA	=	>
rxn09022	=	NA	=	>
rxn09023	=	NA	=	>
rxn09024	=	NA	=	>
rxn09025	=	=	=	>
rxn09026	=	NA	NA	>
rxn09027	=	=	=	>
rxn09028	=	=	=	>
rxn09029	=	NA	=	>
rxn09030	=	NA	NA	=
rxn09031	=	NA	NA	=
rxn09032	=	NA	NA	=
rxn09034	=	NA	NA	>
rxn09035	NA	NA	NA	>
rxn09036	=	NA	NA	=
rxn09037	>	>	>	>
rxn09038	NA	NA	NA	=
rxn09039	>	NA	=	>
rxn09040	NA	NA	>	>
rxn09041	NA	NA	=	>
rxn09042	>	NA	>	>
rxn09043	=	NA	=	>
rxn09044	>	NA	>	>
rxn09045	=	NA	=	>
