model_id,n_metabolites,n_reactions,n_genes,biomass_rxn,n_exchanges_total,n_exchanges_open,status,growth_flux,grows,error
GCF_000147715.2,129,123,109,DM_atp_c0,22,15,optimal,1.0,True,
GCF_000147735.2,168,186,190,DM_atp_c0,29,20,optimal,9.999999999999998,True,
GCF_000147775.2,163,194,275,DM_atp_c0,25,18,optimal,7.375000000000003,True,
GCF_000158275.2,121,115,87,DM_atp_c0,23,16,optimal,4.000000000000001,True,
GCF_000159155.2,101,95,66,DM_atp_c0,21,14,optimal,1.0,True,
GCF_000159455.2,135,134,109,DM_atp_c0,26,19,optimal,6.000000000000002,True,
GCF_000159535.2,148,175,154,DM_atp_c0,26,19,optimal,12.249999999999995,True,
GCF_000163895.2,103,97,61,DM_atp_c0,24,17,optimal,0.0,False,
GCF_000163915.2,118,114,85,DM_atp_c0,24,17,optimal,4.000000000000002,True,
GCF_000164675.2,111,105,89,DM_atp_c0,22,15,optimal,3.0000000000000004,True,
GCF_000164695.2,138,150,111,DM_atp_c0,28,21,optimal,10.499999999999977,True,
GCF_000148855.1,124,117,95,DM_atp_c0,27,20,optimal,2.4999999999999964,True,
GCF_000148875.1,127,119,96,DM_atp_c0,27,20,optimal,2.4999999999999964,True,
GCF_000148895.1,127,119,95,DM_atp_c0,27,20,optimal,2.4999999999999964,True,
GCF_000148915.1,128,120,96,DM_atp_c0,27,20,optimal,2.5000000000000058,True,
GCF_000148425.1,127,120,104,DM_atp_c0,23,16,optimal,0.9999999999999998,True,
GCF_000148605.1,179,210,294,DM_atp_c0,31,20,optimal,16.124999999999996,True,
GCF_000148625.1,93,88,50,DM_atp_c0,21,14,optimal,2.500000000000002,True,
GCF_000148645.1,167,187,195,DM_atp_c0,31,20,optimal,10.000000000000002,True,
GCF_000160335.2,147,174,151,DM_atp_c0,26,19,optimal,12.249999999999991,True,
GCF_000161795.2,124,114,86,DM_atp_c0,25,18,optimal,0.0,False,
GCF_000162235.2,122,117,89,DM_atp_c0,25,18,optimal,1.0000000000000002,True,
GCF_000163055.2,110,108,76,DM_atp_c0,23,16,optimal,5.625000000000001,True,
GCF_000153485.2,139,137,120,DM_atp_c0,23,16,optimal,3.666666666666664,True,
GCF_000153685.2,154,173,206,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_000154585.2,154,173,207,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_000154605.2,154,173,206,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_000154745.2,154,168,189,DM_atp_c0,24,17,optimal,5.437500000000002,True,
GCF_000154765.2,154,167,188,DM_atp_c0,23,16,optimal,5.437500000000002,True,
GCF_000154785.2,166,183,200,DM_atp_c0,26,19,optimal,10.303571428571434,True,
GCF_000155515.2,132,135,146,DM_atp_c0,24,17,optimal,7.999999999999998,True,
GCF_000155675.2,155,169,189,DM_atp_c0,25,18,optimal,5.855769230769233,True,
GCF_000155735.2,152,162,191,DM_atp_c0,23,16,optimal,4.25,True,
GCF_000157355.2,136,139,143,DM_atp_c0,24,17,optimal,7.9999999999999964,True,
GCF_000157895.3,154,178,262,DM_atp_c0,23,16,optimal,6.806818181818191,True,
GCF_000147795.2,163,190,259,DM_atp_c0,25,18,optimal,7.375000000000003,True,
GCF_000147815.2,164,192,312,DM_atp_c0,28,21,optimal,14.812500000000027,True,
GCF_000147835.2,154,165,259,DM_atp_c0,25,18,optimal,7.778846153846151,True,
GCF_000147855.2,179,214,275,DM_atp_c0,32,21,optimal,17.12499999999999,True,
GCF_000164865.1,176,214,282,DM_atp_c0,31,22,optimal,17.124999999999996,True,
GCF_000164885.1,132,130,116,DM_atp_c0,22,15,optimal,4.750000000000002,True,
GCF_000164905.1,122,122,132,DM_atp_c0,24,17,optimal,1.4531250000000004,True,
GCF_000164965.1,113,109,84,DM_atp_c0,23,16,optimal,3.5,True,
GCF_000165525.1,147,160,125,DM_atp_c0,31,20,optimal,9.750000000000004,True,
GCF_000165575.1,142,155,120,DM_atp_c0,31,20,optimal,9.749999999999993,True,
GCF_000165715.2,161,160,142,DM_atp_c0,25,18,optimal,10.656250000000002,True,
GCF_000165775.1,108,106,74,DM_atp_c0,23,16,optimal,1.0000000000000018,True,
GCF_000166635.1,96,87,39,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000166655.1,96,87,38,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000166695.1,122,112,95,DM_atp_c0,23,16,optimal,5.250000000000003,True,
GCF_000166775.1,123,113,97,DM_atp_c0,23,16,optimal,5.25,True,
GCF_000164985.3,163,187,185,DM_atp_c0,26,19,optimal,8.999999999999991,True,
GCF_000165465.1,139,137,125,DM_atp_c0,26,19,optimal,5.249999999999996,True,
GCF_000165485.1,161,167,187,DM_atp_c0,25,18,optimal,5.8076923076923075,True,
GCF_000165505.1,144,151,209,DM_atp_c0,26,19,optimal,3.999999999999999,True,
GCF_000165815.1,161,178,175,DM_atp_c0,26,19,optimal,10.249999999999995,True,
GCF_000165835.1,167,192,321,DM_atp_c0,28,21,optimal,13.437499999999996,True,
GCF_000165905.1,112,108,82,DM_atp_c0,23,16,optimal,3.5000000000000004,True,
GCF_000165925.1,168,188,180,DM_atp_c0,29,22,optimal,10.499999999999979,True,
GCF_000166055.1,160,164,183,DM_atp_c0,23,16,optimal,5.0833333333333295,True,
GCF_000166075.1,163,186,203,DM_atp_c0,27,20,optimal,12.124999999999995,True,
GCF_000166095.1,109,87,86,DM_atp_c0,20,13,optimal,0.9999999999999996,True,
GCF_000166115.1,147,154,183,DM_atp_c0,28,21,optimal,11.874999999999995,True,
GCF_000166135.1,155,161,345,DM_atp_c0,24,17,optimal,2.7386363636363655,True,
GCF_000166295.1,165,180,193,DM_atp_c0,26,19,optimal,10.203124999999973,True,
GCF_000166315.1,119,114,85,DM_atp_c0,23,16,optimal,3.4999999999999996,True,
GCF_000166335.1,120,111,88,DM_atp_c0,23,16,optimal,5.250000000000001,True,
GCF_000166355.1,125,115,95,DM_atp_c0,24,17,optimal,5.249999999999999,True,
GCF_000166395.1,140,138,139,DM_atp_c0,24,17,optimal,5.437500000000008,True,
GCF_000166415.1,149,140,138,DM_atp_c0,26,19,optimal,5.25,True,
GCF_000166455.1,166,187,193,DM_atp_c0,30,21,optimal,11.5,True,
GCF_000175215.2,152,157,153,DM_atp_c0,25,18,optimal,7.375000000000006,True,
GCF_000175255.2,130,122,94,DM_atp_c0,23,16,optimal,3.5000000000000013,True,
GCF_000175295.2,128,121,96,DM_atp_c0,23,16,optimal,0.9999999999999998,True,
GCF_000175575.2,134,125,151,DM_atp_c0,25,18,optimal,5.55357142857143,True,
GCF_000174395.2,123,117,100,DM_atp_c0,25,18,optimal,3.0000000000000004,True,
GCF_000174795.2,160,181,187,DM_atp_c0,27,20,optimal,13.125000000000012,True,
GCF_000175095.2,140,140,130,DM_atp_c0,24,17,optimal,0.9999999999999997,True,
GCF_000175115.2,155,161,213,DM_atp_c0,26,19,optimal,7.874999999999994,True,
GCF_000168695.2,137,141,160,DM_atp_c0,25,18,optimal,3.5000000000000013,True,
GCF_000168775.2,131,133,118,DM_atp_c0,23,16,optimal,5.416666666666668,True,
GCF_000169195.2,164,191,179,DM_atp_c0,28,21,optimal,11.500000000000009,True,
GCF_000169215.2,166,184,195,DM_atp_c0,29,20,optimal,11.249999999999995,True,
GCF_000172575.2,131,134,127,DM_atp_c0,25,18,optimal,7.9999999999999964,True,
GCF_000172635.2,163,184,178,DM_atp_c0,27,20,optimal,9.874999999999988,True,
GCF_000172695.2,160,186,236,DM_atp_c0,25,18,optimal,9.826923076923073,True,
GCF_000172995.2,143,148,154,DM_atp_c0,24,17,optimal,0.0,False,
GCF_000177235.2,156,173,171,DM_atp_c0,27,20,optimal,14.432692307692307,True,
GCF_000177255.2,162,185,223,DM_atp_c0,25,18,optimal,8.375000000000005,True,
GCF_000177535.2,147,143,116,DM_atp_c0,24,17,optimal,2.5625,True,
GCF_000177615.2,151,157,172,DM_atp_c0,23,16,optimal,5.855769230769228,True,
GCF_000177635.2,146,144,150,DM_atp_c0,27,20,optimal,7.375,True,
GCF_000177655.2,153,167,225,DM_atp_c0,25,18,optimal,10.50961538461538,True,
GCF_000178115.2,125,114,90,DM_atp_c0,22,15,optimal,3.0000000000000004,True,
GCF_000178395.2,163,187,198,DM_atp_c0,27,20,optimal,12.125000000000004,True,
GCF_000183185.1,95,82,59,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000183225.1,108,91,74,DM_atp_c0,22,15,optimal,5.75,True,
GCF_000183245.1,108,92,71,DM_atp_c0,22,15,optimal,5.749999999999998,True,
GCF_000183285.1,108,92,75,DM_atp_c0,22,15,optimal,5.749999999999998,True,
GCF_000176855.2,163,177,200,DM_atp_c0,27,20,optimal,8.375,True,
GCF_000176915.2,141,144,180,DM_atp_c0,26,19,optimal,11.16071428571427,True,
GCF_000176935.3,177,198,255,DM_atp_c0,30,21,optimal,14.812499999999998,True,
GCF_000177195.2,158,179,237,DM_atp_c0,27,20,optimal,14.352272727272725,True,
GCF_000179395.2,161,173,161,DM_atp_c0,27,20,optimal,9.500000000000002,True,
GCF_000179575.2,107,92,92,DM_atp_c0,21,14,optimal,1.0000000000000002,True,
GCF_000179635.2,126,120,106,DM_atp_c0,23,16,optimal,3.0000000000000004,True,
GCF_000179915.2,134,141,125,DM_atp_c0,25,18,optimal,3.4999999999999982,True,
GCF_000178975.2,148,155,152,DM_atp_c0,29,20,optimal,6.312500000000013,True,
GCF_000179015.2,165,184,256,DM_atp_c0,27,20,optimal,13.062499999999996,True,
GCF_000179035.2,77,64,26,DM_atp_c0,20,13,optimal,0.0,False,
GCF_000179235.2,135,131,112,DM_atp_c0,25,18,optimal,0.49999999999999956,True,
GCF_000182875.1,115,104,80,DM_atp_c0,22,15,optimal,2.999999999999999,True,
GCF_000183115.1,142,138,131,DM_atp_c0,24,17,optimal,6.443181818181819,True,
GCF_000183135.1,129,121,113,DM_atp_c0,22,15,optimal,1.5,True,
GCF_000183155.1,126,118,100,DM_atp_c0,21,14,optimal,3.8,True,
GCF_000168315.3,150,153,154,DM_atp_c0,23,16,optimal,6.020833333333333,True,
GCF_000168575.2,135,140,161,DM_atp_c0,25,18,optimal,7.999999999999998,True,
GCF_000168595.2,137,142,160,DM_atp_c0,25,18,optimal,7.999999999999998,True,
GCF_000168635.2,137,141,161,DM_atp_c0,25,18,optimal,3.5000000000000013,True,
GCF_000183305.1,100,77,56,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000183345.1,181,213,294,DM_atp_c0,32,21,optimal,17.124999999999996,True,
GCF_000183365.1,99,91,58,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000183385.1,93,86,51,DM_atp_c0,21,14,optimal,1.0000000000000004,True,
GCF_000178835.2,124,124,136,DM_atp_c0,23,16,optimal,2.9999999999999987,True,
GCF_000178875.2,170,189,197,DM_atp_c0,31,20,optimal,10.000000000000002,True,
GCF_000178935.2,126,119,95,DM_atp_c0,27,20,optimal,2.500000000000003,True,
GCF_000178955.2,150,161,137,DM_atp_c0,28,19,optimal,8.708333333333334,True,
GCF_000185965.1,156,167,167,DM_atp_c0,27,20,optimal,9.458333333333336,True,
GCF_000185985.2,106,96,71,DM_atp_c0,20,13,optimal,5.750000000000002,True,
GCF_000186005.1,93,89,52,DM_atp_c0,21,14,optimal,2.500000000000001,True,
GCF_000186225.1,134,132,125,DM_atp_c0,24,17,optimal,5.624999999999997,True,
GCF_000175935.2,173,206,270,DM_atp_c0,29,22,optimal,17.12499999999999,True,
GCF_000176035.2,168,189,250,DM_atp_c0,25,18,optimal,9.03846153846153,True,
GCF_000176115.2,160,184,244,DM_atp_c0,28,21,optimal,14.352272727272736,True,
GCF_000176835.2,172,201,251,DM_atp_c0,29,20,optimal,17.125000000000004,True,
GCF_000180175.2,154,161,148,DM_atp_c0,27,20,optimal,12.017857142857157,True,
GCF_000180515.1,114,106,94,DM_atp_c0,23,16,optimal,3.9999999999999973,True,
GCF_000182745.2,148,163,167,DM_atp_c0,26,19,optimal,9.916666666666659,True,
GCF_000182835.1,110,106,79,DM_atp_c0,23,16,optimal,1.0000000000000004,True,
GCF_000184205.1,126,128,108,DM_atp_c0,26,19,optimal,4.999999999999998,True,
GCF_000184325.1,173,200,242,DM_atp_c0,32,21,optimal,13.99999999999999,True,
GCF_000184345.1,128,118,87,DM_atp_c0,23,16,optimal,2.500000000000004,True,
GCF_000184435.1,161,183,248,DM_atp_c0,26,19,optimal,12.4659090909091,True,
GCF_000184685.1,155,164,204,DM_atp_c0,27,20,optimal,11.660714285714281,True,
GCF_000184705.1,142,139,133,DM_atp_c0,23,16,optimal,5.750000000000002,True,
GCF_000184745.1,165,187,238,DM_atp_c0,27,20,optimal,8.375,True,
GCF_000184925.1,125,116,100,DM_atp_c0,22,15,optimal,1.0000000000000002,True,
GCF_000188715.1,121,118,105,DM_atp_c0,24,17,optimal,5.000000000000002,True,
GCF_000188735.1,177,209,284,DM_atp_c0,32,21,optimal,17.12499999999999,True,
GCF_000189295.2,143,147,211,DM_atp_c0,30,21,optimal,7.946428571428574,True,
GCF_000189415.1,132,125,108,DM_atp_c0,22,15,optimal,3.4499999999999984,True,
GCF_000183405.1,139,133,119,DM_atp_c0,26,19,optimal,7.375,True,
GCF_000183425.1,140,139,130,DM_atp_c0,23,16,optimal,3.9999999999999982,True,
GCF_000183645.1,165,193,235,DM_atp_c0,28,21,optimal,12.5,True,
GCF_000183665.1,111,102,77,DM_atp_c0,21,14,optimal,4.187500000000001,True,
GCF_000185185.1,126,119,95,DM_atp_c0,27,20,optimal,2.500000000000003,True,
GCF_000185205.1,128,120,99,DM_atp_c0,27,20,optimal,2.5000000000000058,True,
GCF_000185225.1,124,116,94,DM_atp_c0,27,20,optimal,0.8750000000000038,True,
GCF_000185245.1,128,120,98,DM_atp_c0,27,20,optimal,2.5000000000000058,True,
GCF_000189575.1,135,126,125,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000189775.2,132,129,112,DM_atp_c0,25,18,optimal,7.750000000000004,True,
GCF_000190315.1,145,131,122,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000190435.1,138,135,125,DM_atp_c0,26,19,optimal,2.9999999999999956,True,
GCF_000183725.1,126,128,148,DM_atp_c0,24,17,optimal,4.499999999999992,True,
GCF_000183745.1,139,153,146,DM_atp_c0,26,17,optimal,1.0,True,
GCF_000184065.1,157,168,155,DM_atp_c0,23,16,optimal,5.499999999999997,True,
GCF_000184185.1,179,213,272,DM_atp_c0,32,21,optimal,17.124999999999996,True,
GCF_000186245.1,134,132,129,DM_atp_c0,25,18,optimal,7.375,True,
GCF_000186265.1,153,169,162,DM_atp_c0,24,17,optimal,4.068181818181818,True,
GCF_000186345.1,152,143,146,DM_atp_c0,23,16,optimal,3.8541666666666736,True,
GCF_000186365.1,93,83,64,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000185745.1,122,112,95,DM_atp_c0,23,16,optimal,3.9687500000000004,True,
GCF_000185805.1,114,113,119,DM_atp_c0,24,17,optimal,3.9999999999999982,True,
GCF_000185885.1,150,172,148,DM_atp_c0,27,20,optimal,12.249999999999993,True,
GCF_000185905.1,177,195,251,DM_atp_c0,26,19,optimal,9.038461538461544,True,
GCF_000190595.1,144,142,120,DM_atp_c0,25,18,optimal,4.653846153846148,True,
GCF_000190635.1,117,109,111,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000190735.1,154,155,160,DM_atp_c0,25,18,optimal,5.999999999999997,True,
GCF_000191045.1,114,106,100,DM_atp_c0,24,17,optimal,2.999999999999999,True,
GCF_000186385.1,147,157,125,DM_atp_c0,24,17,optimal,3.0000000000000053,True,
GCF_000186405.1,116,110,87,DM_atp_c0,23,16,optimal,3.9999999999999982,True,
GCF_000186585.1,170,194,215,DM_atp_c0,30,21,optimal,14.999999999999998,True,
GCF_000186665.3,163,182,174,DM_atp_c0,27,20,optimal,7.732142857142856,True,
GCF_000191145.1,163,183,187,DM_atp_c0,27,20,optimal,7.732142857142857,True,
GCF_000191165.1,107,100,74,DM_atp_c0,23,16,optimal,0.0,False,
GCF_000191425.1,138,140,124,DM_atp_c0,23,16,optimal,6.250000000000002,True,
GCF_000191445.1,139,140,126,DM_atp_c0,23,16,optimal,6.250000000000007,True,
GCF_000186725.1,166,187,201,DM_atp_c0,27,18,optimal,12.875,True,
GCF_000186745.1,165,186,181,DM_atp_c0,29,22,optimal,10.500000000000005,True,
GCF_000186885.1,150,146,198,DM_atp_c0,25,18,optimal,9.714285714285724,True,
GCF_000186985.1,79,66,31,DM_atp_c0,20,13,optimal,0.0,False,
GCF_000189495.1,151,173,150,DM_atp_c0,27,20,optimal,12.249999999999993,True,
GCF_000189515.1,107,102,77,DM_atp_c0,23,16,optimal,1.000000000000001,True,
GCF_000189535.1,154,176,187,DM_atp_c0,27,20,optimal,11.812499999999968,True,
GCF_000189555.1,140,134,123,DM_atp_c0,25,18,optimal,0.0,False,
GCF_000191925.1,112,99,48,DM_atp_c0,24,17,optimal,0.0,False,
GCF_000192105.1,175,200,224,DM_atp_c0,31,20,optimal,14.874999999999996,True,
GCF_000192315.1,127,117,96,DM_atp_c0,26,19,optimal,2.5000000000000004,True,
GCF_000192335.1,127,118,94,DM_atp_c0,26,19,optimal,2.500000000000005,True,
GCF_000187005.1,142,160,139,DM_atp_c0,25,18,optimal,1.4999999999999933,True,
GCF_000187205.2,163,183,191,DM_atp_c0,27,20,optimal,7.732142857142856,True,
GCF_000187705.1,175,208,250,DM_atp_c0,29,20,optimal,17.124999999999996,True,
GCF_000188215.1,163,182,188,DM_atp_c0,27,20,optimal,7.732142857142856,True,
GCF_000192845.1,156,167,201,DM_atp_c0,29,22,optimal,10.194444444444438,True,
GCF_000192865.1,161,180,170,DM_atp_c0,28,21,optimal,5.750000000000003,True,
GCF_000192885.1,159,181,176,DM_atp_c0,24,17,optimal,8.041666666666602,True,
GCF_000193205.1,137,134,98,DM_atp_c0,24,17,optimal,3.5000000000000018,True,
GCF_000192635.1,157,180,206,DM_atp_c0,25,18,optimal,5.85576923076923,True,
GCF_000192705.1,135,136,113,DM_atp_c0,25,18,optimal,8.0,True,
GCF_000192725.1,159,181,176,DM_atp_c0,24,17,optimal,8.041666666666602,True,
GCF_000192745.1,156,167,204,DM_atp_c0,23,16,optimal,3.91666666666667,True,
GCF_000193355.1,163,190,206,DM_atp_c0,28,21,optimal,16.125000000000007,True,
GCF_000193375.1,136,126,122,DM_atp_c0,23,14,optimal,0.0,False,
GCF_000193395.1,115,113,87,DM_atp_c0,23,16,optimal,6.916666666666665,True,
GCF_000193435.2,118,109,92,DM_atp_c0,23,16,optimal,5.250000000000006,True,
GCF_000190515.1,166,194,221,DM_atp_c0,29,22,optimal,16.125000000000036,True,
GCF_000190535.1,133,131,134,DM_atp_c0,24,17,optimal,6.916666666666666,True,
GCF_000190555.1,149,152,116,DM_atp_c0,26,19,optimal,2.9999999999999987,True,
GCF_000190575.1,140,128,119,DM_atp_c0,25,18,optimal,2.5000000000000053,True,
GCF_000195105.1,167,190,235,DM_atp_c0,28,21,optimal,11.812499999999995,True,
GCF_000195275.1,113,102,62,DM_atp_c0,23,16,optimal,1.0,True,
GCF_000195295.1,128,116,142,DM_atp_c0,23,16,optimal,0.0,False,
GCF_000195315.1,116,110,93,DM_atp_c0,21,14,optimal,3.4999999999999996,True,
GCF_000193595.2,153,165,188,DM_atp_c0,24,17,optimal,6.187499999999997,True,
GCF_000194075.2,154,173,202,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_000194115.1,109,107,78,DM_atp_c0,23,16,optimal,0.9999999999999996,True,
GCF_000194135.1,124,120,102,DM_atp_c0,21,14,optimal,3.6250000000000027,True,
GCF_000194605.1,139,129,119,DM_atp_c0,22,15,optimal,3.9687499999999982,True,
GCF_000194625.1,123,109,104,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000194745.1,171,199,283,DM_atp_c0,28,21,optimal,12.232142857142852,True,
GCF_000194765.1,131,133,150,DM_atp_c0,25,18,optimal,8.25,True,
GCF_000191545.1,110,108,79,DM_atp_c0,23,16,optimal,0.9999999999999998,True,
GCF_000191565.1,122,114,91,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000191585.1,119,99,113,DM_atp_c0,21,14,optimal,0.9999999999999996,True,
GCF_000191905.1,140,137,127,DM_atp_c0,24,17,optimal,4.999999999999999,True,
GCF_000194785.1,131,133,150,DM_atp_c0,25,18,optimal,8.25,True,
GCF_000194805.1,170,197,268,DM_atp_c0,29,22,optimal,14.693181818181818,True,
GCF_000195065.1,166,177,171,DM_atp_c0,30,21,optimal,9.500000000000028,True,
GCF_000195085.1,127,118,96,DM_atp_c0,22,15,optimal,0.12500000000000014,True,
GCF_000195335.1,144,151,135,DM_atp_c0,24,17,optimal,1.0000000000000002,True,
GCF_000195395.5,136,141,160,DM_atp_c0,25,18,optimal,7.9999999999999964,True,
GCF_000195435.3,136,141,157,DM_atp_c0,25,18,optimal,7.9999999999999964,True,
GCF_000195515.1,162,184,171,DM_atp_c0,29,22,optimal,10.500000000000002,True,
GCF_000191465.1,139,141,127,DM_atp_c0,23,16,optimal,6.250000000000007,True,
GCF_000191485.1,139,140,123,DM_atp_c0,23,16,optimal,6.250000000000007,True,
GCF_000191505.1,138,139,124,DM_atp_c0,23,16,optimal,6.2499999999999964,True,
GCF_000191525.1,139,141,127,DM_atp_c0,23,16,optimal,6.250000000000007,True,
GCF_000195535.1,139,144,127,DM_atp_c0,24,17,optimal,5.416666666666668,True,
GCF_000195555.1,139,140,124,DM_atp_c0,24,17,optimal,5.999999999999998,True,
GCF_000195575.1,138,138,141,DM_atp_c0,25,18,optimal,4.499999999999999,True,
GCF_000195675.1,163,180,267,DM_atp_c0,27,20,optimal,8.375000000000007,True,
GCF_000195695.1,160,176,225,DM_atp_c0,27,20,optimal,8.375,True,
GCF_000195715.1,153,166,189,DM_atp_c0,24,17,optimal,6.187499999999993,True,
GCF_000195735.1,114,94,67,DM_atp_c0,19,12,optimal,4.53125,True,
GCF_000195755.1,147,154,183,DM_atp_c0,28,21,optimal,11.874999999999995,True,
GCF_000195835.2,154,173,207,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_000195855.1,137,139,108,DM_atp_c0,22,15,optimal,0.1666666666666663,True,
GCF_000195875.1,95,83,52,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000195895.1,121,111,144,DM_atp_c0,22,15,optimal,1.4799999999999986,True,
GCF_000195915.1,128,114,87,DM_atp_c0,20,13,optimal,0.0,False,
GCF_000195935.2,103,91,83,DM_atp_c0,20,13,optimal,1.0000000000000004,True,
GCF_000195955.2,154,173,204,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_000195975.1,130,120,95,DM_atp_c0,25,18,optimal,0.0,False,
GCF_000195775.1,162,190,229,DM_atp_c0,26,19,optimal,9.374999999999975,True,
GCF_000195795.1,136,140,159,DM_atp_c0,25,18,optimal,7.9999999999999964,True,
GCF_000195815.1,151,160,127,DM_atp_c0,27,20,optimal,10.750000000000002,True,
GCF_000195835.1,154,173,205,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_000196535.1,129,130,116,DM_atp_c0,25,16,optimal,5.468749999999998,True,
GCF_000196555.1,118,112,83,DM_atp_c0,23,16,optimal,3.499999999999999,True,
GCF_000196575.1,118,113,84,DM_atp_c0,23,16,optimal,3.4999999999999987,True,
GCF_000196595.1,114,107,97,DM_atp_c0,23,16,optimal,3.9999999999999973,True,
GCF_000196075.1,95,81,57,DM_atp_c0,20,13,optimal,0.0,False,
GCF_000196095.1,174,200,232,DM_atp_c0,32,21,optimal,14.999999999999998,True,
GCF_000196115.1,167,175,149,DM_atp_c0,27,20,optimal,12.421875000000002,True,
GCF_000196135.1,122,126,123,DM_atp_c0,29,18,optimal,3.624999999999999,True,
GCF_000196335.1,141,155,131,DM_atp_c0,26,19,optimal,7.749999999999997,True,
GCF_000196355.1,136,128,132,DM_atp_c0,22,15,optimal,2.5000000000000018,True,
GCF_000196395.1,167,188,215,DM_atp_c0,28,19,optimal,14.937500000000007,True,
GCF_000196435.1,119,120,101,DM_atp_c0,22,15,optimal,5.6875000000000036,True,
GCF_000196255.1,170,193,258,DM_atp_c0,32,21,optimal,13.999999999999998,True,
GCF_000196275.1,157,169,153,DM_atp_c0,27,20,optimal,3.500000000000003,True,
GCF_000196295.1,139,142,128,DM_atp_c0,24,17,optimal,6.250000000000012,True,
GCF_000196315.1,135,129,103,DM_atp_c0,23,16,optimal,0.0,False,
GCF_000196455.1,136,131,119,DM_atp_c0,24,17,optimal,0.0,False,
GCF_000196475.1,166,181,183,DM_atp_c0,26,17,optimal,10.000000000000009,True,
GCF_000196495.1,168,188,182,DM_atp_c0,29,20,optimal,14.0,True,
